"YEAR","SAMPLE","SERIAL","CBSERIAL","HHWT","CLUSTER","STRATA","GQ","PERNUM","PERWT","NCHILD","NCHLT5","SEX","AGE","MARST","RACE","RACED","HISPAN","HISPAND","EDUC","EDUCD","EMPSTAT","EMPSTATD","INCWAGE","VETSTAT","VETSTATD"
2019,201901,37376,2019000443150,9442.8,2019000373761,11204,1,1,9442.8,2,0,2,51,1,1,100,0,0,10,101,1,10,210000,1,11
2019,201901,37376,2019000443150,9442.8,2019000373761,11204,1,2,10836.0,2,0,1,49,1,1,100,0,0,6,65,1,10,37000,1,11
2019,201901,37530,2019000449887,19504.8,2019000375301,50004,1,1,19350.0,1,0,2,52,1,1,100,0,0,8,81,1,10,0,1,11
2019,201901,37530,2019000449887,19504.8,2019000375301,50004,1,2,18266.4,1,0,1,54,1,1,100,0,0,6,63,1,10,0,1,11
2019,201901,37685,2019000457534,14396.4,2019000376851,10304,1,1,14551.2,4,0,2,50,4,7,700,1,100,6,63,1,10,25100,1,11
2019,201901,37840,2019000464936,12074.4,2019000378401,10504,1,1,12074.4,2,0,2,37,1,6,600,0,0,10,101,1,10,100000,1,11
2019,201901,37840,2019000464936,12074.4,2019000378401,10504,1,2,13777.2,2,0,1,40,1,8,813,0,0,10,101,1,10,60000,1,13
2019,201901,37995,2019000474000,15789.6,2019000379951,11604,1,1,15944.4,0,0,1,24,1,1,100,1,100,7,71,1,10,80000,1,11
2019,201901,37995,2019000474000,15789.6,2019000379951,11604,1,2,15170.4,0,0,2,24,1,1,100,1,100,7,71,1,10,0,1,11
2019,201901,38459,2019000495795,9597.6,2019000384591,10704,1,2,9597.6,2,0,1,46,1,1,100,0,0,10,101,1,10,389000,1,11
2019,201901,38614,2019000504319,9752.4,2019000386141,20904,1,2,12693.6,0,0,1,54,4,1,100,0,0,6,64,1,10,20000,2,20
2019,201901,38769,2019000512135,7275.6,2019000387691,13204,1,1,7120.8,1,0,1,61,1,1,100,1,100,6,65,1,10,140000,2,20
2019,201901,38769,2019000512135,7275.6,2019000387691,13204,1,3,10990.8,0,0,1,26,6,1,100,1,100,6,65,1,10,25000,1,11
2019,201901,38924,2019000519409,8668.8,2019000389241,11904,1,1,8823.6,3,0,1,47,4,1,100,1,100,6,63,1,10,50000,1,11
2019,201901,39078,2019000527187,4953.6,2019000390781,20804,1,1,4953.6,0,0,2,27,6,8,856,4,498,6,65,1,10,23000,1,11
2019,201901,39078,2019000527187,4953.6,2019000390781,20804,1,2,7275.6,0,0,1,21,6,8,856,4,498,5,50,1,10,18000,1,11
2019,201901,39233,2019000534118,8668.8,2019000392331,12404,1,1,8668.8,2,0,1,47,1,1,100,0,0,7,71,1,10,106000,1,11
2019,201901,39233,2019000534118,8668.8,2019000392331,12404,1,2,10371.6,2,0,2,45,1,1,100,0,0,10,101,1,10,46000,1,11
2019,201901,39233,2019000534118,8668.8,2019000392331,12404,1,3,10062.0,0,0,1,21,6,1,100,0,0,6,63,1,10,12700,1,11
2019,201901,39388,2019000542262,9752.4,2019000393881,20104,1,1,9752.4,4,0,2,45,1,3,325,0,0,6,63,1,10,65000,1,11
2019,201901,39388,2019000542262,9752.4,2019000393881,20104,1,2,8359.2,4,0,1,45,1,3,325,0,0,6,63,1,10,50000,1,11
2019,201901,39388,2019000542262,9752.4,2019000393881,20104,1,3,8823.6,0,0,1,21,6,3,325,0,0,6,63,1,12,0,1,11
2019,201901,39543,2019000551010,10526.4,2019000395431,10904,1,1,10526.4,0,0,1,57,6,6,600,0,0,10,101,1,10,95000,1,11
2019,201901,39698,2019000558905,32508.0,2019000396981,11604,1,1,32508.0,0,0,1,38,6,1,100,0,0,6,63,1,10,20000,1,11
2019,201901,39852,2019000567204,8204.4,2019000398521,40004,1,1,8049.6,0,0,2,57,1,1,100,0,0,10,101,1,10,24000,1,11
2019,201901,39852,2019000567204,8204.4,2019000398521,40004,1,2,7275.6,0,0,1,49,1,1,100,0,0,6,65,1,10,39000,1,11
2019,201901,40007,2019000574993,9288.0,2019000400071,11304,1,1,9133.2,1,0,2,36,1,1,100,0,0,7,71,1,10,125000,1,11
2019,201901,40317,2019000590807,17182.8,2019000403171,11704,1,1,17182.8,0,0,2,61,4,1,100,0,0,7,71,1,10,44000,1,11
2019,201901,40472,2019000598933,8514.0,2019000404721,80704,1,1,8359.2,3,0,2,43,1,1,100,1,100,3,30,1,10,10000,1,11
2019,201901,40472,2019000598933,8514.0,2019000404721,80704,1,2,13622.4,3,0,1,47,1,1,100,1,100,3,30,1,10,35000,1,11
2019,201901,40626,2019000607009,9288.0,2019000406261,12704,1,1,9288.0,0,0,2,59,6,8,812,0,0,10,101,1,10,107000,1,11
2019,201901,40781,2019000614137,6501.6,2019000407811,90004,1,1,6501.6,0,0,1,64,1,1,100,0,0,6,63,1,10,1000,1,11
2019,201901,40781,2019000614137,6501.6,2019000407811,90004,1,2,7585.2,0,0,2,59,1,1,100,0,0,10,101,1,10,7500,1,11
2019,201901,40936,2019000621441,8514.0,2019000409361,10604,1,1,8514.0,0,0,2,24,1,1,100,0,0,10,101,1,10,12000,1,11
2019,201901,40936,2019000621441,8514.0,2019000409361,10604,1,2,9597.6,0,0,1,25,1,1,100,0,0,10,101,1,10,54000,1,11
2019,201901,41091,2019000629191,16099.2,2019000410911,80304,1,1,16254.0,0,0,1,55,1,1,100,0,0,8,81,1,10,49700,2,20
2019,201901,41400,2019000645977,19814.4,2019000414001,90004,1,1,19814.4,0,0,1,36,1,1,100,1,100,10,101,1,10,68000,1,11
2019,201901,41400,2019000645977,19814.4,2019000414001,90004,1,2,10990.8,0,0,1,36,1,1,100,0,0,10,101,1,10,40000,1,11
2019,201901,41400,2019000645977,19814.4,2019000414001,90004,1,3,8823.6,0,0,1,25,6,1,100,0,0,6,63,1,10,15000,1,11
2019,201901,41555,2019000653573,9752.4,2019000415551,11504,1,1,9752.4,0,0,2,37,1,1,100,0,0,11,115,1,10,91000,1,11
2019,201901,41555,2019000653573,9752.4,2019000415551,11504,1,2,7894.8,0,0,1,36,1,1,100,0,0,11,114,1,10,0,1,11
2019,201901,41710,2019000662009,11145.6,2019000417101,20104,1,1,11145.6,1,0,1,53,1,1,100,1,100,6,65,1,10,52000,1,11
2019,201901,41710,2019000662009,11145.6,2019000417101,20104,1,2,10681.2,1,0,2,51,1,1,100,0,0,10,101,1,10,98000,1,11
2019,201901,42020,2019000677860,11145.6,2019000420201,10604,1,1,10990.8,0,0,1,37,2,7,700,1,100,0,2,1,10,68000,1,11
2019,201901,42329,2019000694114,32043.6,2019000423291,11404,1,1,32043.6,0,0,1,27,6,1,100,0,0,6,64,1,10,26000,1,11
2019,201901,42329,2019000694114,32043.6,2019000423291,11404,1,2,51858.0,0,0,1,35,2,1,100,0,0,6,65,1,10,60000,1,11
2019,201901,42639,2019000709906,8514.0,2019000426391,11004,1,1,8668.8,0,0,1,55,1,1,100,0,0,10,101,1,10,1200,1,11
2019,201901,42794,2019000718598,13932.0,2019000427941,13104,1,1,13932.0,0,0,1,34,1,1,100,1,100,10,101,1,10,30000,2,20
2019,201901,42794,2019000718598,13932.0,2019000427941,13104,1,2,11764.8,0,0,2,30,1,1,100,1,100,10,101,1,10,15000,1,11
2019,201901,43103,2019000732789,14396.4,2019000431031,80704,1,1,14241.6,0,0,1,56,4,1,100,0,0,10,101,1,10,72000,1,11
2019,201901,43258,2019000740581,19969.2,2019000432581,60004,1,1,19969.2,1,1,1,35,1,1,100,0,0,7,71,1,10,55000,1,11
2019,201901,43258,2019000740581,19969.2,2019000432581,60004,1,2,19350.0,1,1,2,35,1,1,100,0,0,11,114,1,10,75000,1,11
2019,201901,43568,2019000757563,7120.8,2019000435681,13204,1,1,6966.0,1,0,2,45,4,2,200,0,0,11,114,1,10,53000,1,11
2019,201901,43568,2019000757563,7120.8,2019000435681,13204,1,4,7585.2,0,0,2,21,6,1,100,0,0,6,63,1,14,13100,1,12
2019,201901,43722,2019000765088,15015.6,2019000437221,70004,1,1,14860.8,1,1,2,26,6,1,100,0,0,7,71,1,10,22200,1,11
2019,201901,44496,2019000805348,12848.4,2019000444961,20304,1,1,13003.2,0,0,1,54,1,1,100,0,0,7,71,1,10,96000,2,20
2019,201901,44496,2019000805348,12848.4,2019000444961,20304,1,2,8978.4,0,0,2,50,1,1,100,0,0,6,65,1,10,37000,1,11
2019,201901,44651,2019000813222,12693.6,2019000446511,11704,1,1,12693.6,1,1,2,34,6,8,826,1,100,6,64,1,10,42000,1,11
2019,201901,44651,2019000813222,12693.6,2019000446511,11704,1,3,22910.4,0,0,1,34,6,2,200,0,0,6,65,1,10,45000,1,11
2019,201901,44806,2019000820256,57121.2,2019000448061,13404,1,1,57121.2,4,1,2,40,6,2,200,0,0,6,65,1,10,20000,1,11
2019,201901,44961,2019000829729,11300.4,2019000449611,10604,1,3,15015.6,1,0,1,39,6,1,100,1,100,4,40,1,10,13000,1,11
2019,201901,45116,2019000837874,7585.2,2019000451161,11104,1,1,7585.2,2,0,1,63,1,1,100,0,0,11,114,1,10,43000,1,11
2019,201901,45116,2019000837874,7585.2,2019000451161,11104,1,2,6966.0,2,0,2,59,1,1,100,0,0,11,114,1,10,57000,1,11
2019,201901,45116,2019000837874,7585.2,2019000451161,11104,1,3,8978.4,0,0,1,20,6,1,100,0,0,6,63,1,10,5000,1,11
2019,201901,45270,2019000846284,16408.8,2019000452701,20204,1,3,25851.6,0,0,2,49,6,1,100,0,0,2,26,1,10,54000,1,11
2019,201901,45425,2019000853716,19350.0,2019000454251,13204,1,1,19350.0,1,1,1,29,1,1,100,0,0,7,71,1,10,60000,1,11
2019,201901,45425,2019000853716,19350.0,2019000454251,13204,1,2,15170.4,1,1,2,28,1,1,100,1,100,7,71,1,10,5000,1,11
2019,201901,45580,2019000862234,17337.6,2019000455801,13204,1,1,17337.6,1,0,2,30,6,1,100,0,0,10,101,1,10,26000,1,11
2019,201901,45580,2019000862234,17337.6,2019000455801,13204,1,2,19659.6,1,0,1,39,4,1,100,0,0,8,81,1,10,52000,1,11
2019,201901,45890,2019000876804,36378.0,2019000458901,12104,2,1,36378.0,3,1,1,39,6,1,100,4,412,4,40,1,10,30000,1,11
2019,201901,45890,2019000876804,36378.0,2019000458901,12104,2,7,43189.2,0,0,2,19,6,1,100,4,412,3,30,1,10,30000,1,11
2019,201901,45890,2019000876804,36378.0,2019000458901,12104,2,10,43344.0,0,0,1,32,6,1,100,4,412,7,71,1,10,34000,1,11
2019,201901,46044,2019000883474,8978.4,2019000460441,10604,1,1,9133.2,0,0,1,53,1,1,100,0,0,6,61,1,10,55000,1,11
2019,201901,46044,2019000883474,8978.4,2019000460441,10604,1,2,8049.6,0,0,2,49,1,1,100,0,0,6,64,1,10,10000,1,11
2019,201901,46509,2019000905690,24613.2,2019000465091,11004,1,1,24613.2,1,0,2,38,4,1,100,0,0,6,63,1,10,13000,1,11
2019,201901,46664,2019000913087,13932.0,2019000466641,12804,1,1,14086.8,0,0,2,35,6,1,100,0,0,10,101,1,10,49000,1,11
2019,201901,46664,2019000913087,13932.0,2019000466641,12804,1,2,15325.2,1,0,2,59,4,1,100,0,0,6,65,1,10,45000,1,11
2019,201901,46973,2019000928830,19814.4,2019000469731,13404,1,1,19659.6,2,2,2,33,1,1,100,0,0,10,101,1,10,50000,1,11
2019,201901,46973,2019000928830,19814.4,2019000469731,13404,1,2,19350.0,2,2,1,34,1,1,100,0,0,6,64,1,10,20000,1,11
2019,201901,47128,2019000937062,31114.8,2019000471281,10304,1,1,31114.8,3,0,2,46,1,7,700,1,100,7,71,1,10,27000,1,11
2019,201901,47128,2019000937062,31114.8,2019000471281,10304,1,2,32817.6,3,0,1,42,1,7,700,1,100,5,50,1,10,33300,1,11
2019,201901,47283,2019000945314,11145.6,2019000472831,11904,1,2,10062.0,1,1,1,33,1,1,100,0,0,5,50,1,10,37000,1,11
2019,201901,47592,2019000962310,10216.8,2019000475921,12704,1,1,10216.8,0,0,2,60,1,1,100,0,0,6,63,1,10,40000,1,11
2019,201901,47747,2019000969608,8359.2,2019000477471,80304,1,2,8823.6,0,0,2,58,1,1,100,1,100,6,63,1,10,6000,1,11
2019,201901,47902,2019000977950,16099.2,2019000479021,11404,1,1,16099.2,0,0,1,62,1,1,100,0,0,10,101,1,10,61000,1,11
2019,201901,48057,2019000986126,11455.2,2019000480571,10004,1,1,11455.2,0,0,2,23,6,1,100,0,0,10,101,1,10,31500,1,11
2019,201901,48521,2019001010144,9133.2,2019000485211,20604,1,1,9133.2,0,0,2,24,6,1,100,1,100,10,101,1,10,0,1,11
2019,201901,48676,2019001016640,15015.6,2019000486761,12804,1,1,14860.8,0,0,1,47,4,8,801,3,300,7,71,1,10,8700,2,20
2019,201901,48831,2019001024399,6037.2,2019000488311,10804,1,2,5108.4,0,0,2,61,1,1,100,3,300,11,114,1,10,50000,1,11
2019,201901,48986,2019001031717,7894.8,2019000489861,12704,1,1,7894.8,0,0,1,25,6,6,662,0,0,7,71,1,10,46000,1,11
2019,201901,49140,2019001039654,13312.8,2019000491401,11804,1,1,13158.0,0,0,1,35,6,1,100,0,0,10,101,1,10,60000,1,11
2019,201901,49295,2019001047536,51858.0,2019000492951,50004,1,1,51858.0,0,0,2,54,1,1,100,0,0,7,71,1,10,50000,1,11
2019,201901,49295,2019001047536,51858.0,2019000492951,50004,1,2,50000.4,0,0,1,61,1,1,100,0,0,6,63,1,10,36000,1,11
2019,201901,49450,2019001056198,8823.6,2019000494501,10604,1,1,8978.4,0,0,2,56,2,4,400,0,0,10,101,1,10,50000,1,11
2019,201901,49605,2019001064458,15325.2,2019000496051,11204,1,1,15325.2,2,0,1,45,1,1,100,0,0,10,101,1,10,215000,1,11
2019,201901,50379,2019001104075,11455.2,2019000503791,12404,1,1,11300.4,3,1,2,29,1,7,700,1,100,6,64,1,10,27000,1,11
2019,201901,50379,2019001104075,11455.2,2019000503791,12404,1,2,16099.2,3,1,1,34,1,7,700,1,100,0,2,1,10,48000,1,11
2019,201901,50843,2019001127644,20898.0,2019000508431,30004,1,1,20743.2,0,0,2,61,4,3,315,0,0,8,81,1,10,34000,1,11
2019,201901,50998,2019001135355,10990.8,2019000509981,11204,1,1,10990.8,0,0,1,64,1,1,100,0,0,10,101,1,10,60000,1,11
2019,201901,51153,2019001143883,20433.6,2019000511531,20204,1,1,20588.4,1,0,2,59,4,1,100,1,100,6,63,1,10,40800,1,11
2019,201901,51153,2019001143883,20433.6,2019000511531,20204,1,2,20433.6,1,0,2,38,6,1,100,1,100,6,65,1,10,30400,1,11
2019,201901,51308,2019001150737,4798.8,2019000513081,11404,1,2,8514.0,0,0,2,55,5,1,100,0,0,7,71,1,10,16000,1,11
2019,201901,51462,2019001158502,6346.8,2019000514621,11704,1,1,6346.8,0,0,1,30,1,1,100,1,100,7,71,1,10,50000,1,11
2019,201901,51462,2019001158502,6346.8,2019000514621,11704,1,2,5418.0,0,0,2,31,1,1,100,4,412,7,71,1,10,35000,1,11
2019,201901,51617,2019001166690,20898.0,2019000516171,13204,1,1,20898.0,1,0,1,54,1,1,100,1,100,6,65,1,10,120000,1,11
2019,201901,51772,2019001174081,7430.4,2019000517721,10104,1,1,7275.6,1,0,1,57,4,1,100,0,0,6,65,1,10,89000,1,11
2019,201901,51772,2019001174081,7430.4,2019000517721,10104,1,2,9442.8,0,0,1,21,6,1,100,0,0,6,63,1,10,21000,1,11
2019,201901,51927,2019001182349,33746.4,2019000519271,10604,1,1,33901.2,0,0,2,58,2,7,700,1,100,2,23,1,10,32000,1,11
2019,201901,52082,2019001190812,18111.6,2019000520821,70004,1,1,18266.4,3,1,1,50,1,1,100,1,100,6,64,1,10,50000,1,11
2019,201901,52236,2019001198072,7740.0,2019000522361,70004,1,1,7894.8,0,0,1,52,4,1,100,0,0,6,63,1,10,38400,1,11
2019,201901,52236,2019001198072,7740.0,2019000522361,70004,1,2,14551.2,0,0,2,45,4,6,600,0,0,6,61,1,10,44200,1,11
2019,201901,52391,2019001206621,17028.0,2019000523911,11704,1,1,17028.0,0,0,1,51,6,1,100,0,0,10,101,1,10,34000,1,11
2019,201901,52701,2019001223488,6811.2,2019000527011,10104,1,2,9597.6,1,0,1,49,1,1,100,0,0,6,63,1,10,59000,1,11
2019,201901,53165,2019001247866,13003.2,2019000531651,10604,1,1,13003.2,0,0,2,58,4,1,100,0,0,10,101,1,10,44000,1,11
2019,201901,53784,2019001278198,8978.4,2019000537841,30004,1,1,8823.6,0,0,1,40,6,1,100,0,0,6,63,1,10,0,1,11
2019,201901,53939,2019001286309,41486.4,2019000539391,20504,1,2,52941.6,0,0,1,24,6,1,100,0,0,6,63,1,10,17000,1,11
2019,201901,54404,2019001310016,27554.4,2019000544041,50004,1,1,27399.6,0,0,2,53,1,1,100,0,0,6,63,1,10,15000,1,11
2019,201901,54558,2019001318673,19969.2,2019000545581,12804,1,1,19969.2,0,0,2,62,4,1,100,0,0,8,81,1,10,40000,1,11
2019,201901,54558,2019001318673,19969.2,2019000545581,12804,1,3,31888.8,0,0,1,39,6,1,100,0,0,5,50,1,10,24000,1,11
2019,201901,54868,2019001334777,25077.6,2019000548681,60004,1,2,12384.0,0,0,2,62,5,1,100,0,0,6,64,1,10,13000,1,11
2019,201901,55178,2019001350419,9442.8,2019000551781,10304,1,1,9442.8,0,0,1,58,1,1,100,0,0,8,81,1,10,35000,1,11
2019,201901,55178,2019001350419,9442.8,2019000551781,10304,1,2,9288.0,0,0,2,53,1,1,100,0,0,10,101,1,10,52000,1,11
2019,201901,55332,2019001359112,6346.8,2019000553321,13004,1,1,6501.6,2,0,1,39,1,1,100,0,0,6,65,1,10,20000,1,11
2019,201901,55487,2019001367675,8359.2,2019000554871,11104,1,1,8359.2,0,0,2,55,4,1,100,0,0,8,81,1,10,0,1,11
2019,201901,55952,2019001389701,8668.8,2019000559521,10004,1,1,8668.8,3,1,1,33,6,1,100,0,0,10,101,1,10,70000,1,11
2019,201901,55952,2019001389701,8668.8,2019000559521,10004,1,2,10526.4,3,1,2,31,4,1,100,0,0,6,65,1,10,1500,1,11
2019,201901,57809,2019010140805,5882.4,2019000578091,190005,4,1,5882.4,0,0,2,20,6,1,100,0,0,7,71,1,10,1500,1,11
2019,201901,58428,2019000058211,4489.2,2019000584281,20005,1,1,4489.2,0,0,1,58,1,1,100,0,0,11,115,1,10,100000,2,20
2019,201901,58583,2019000074627,7120.8,2019000585831,110005,1,2,7430.4,0,0,1,52,1,1,100,0,0,7,71,1,10,160000,1,11
2019,201901,58738,2019000093117,11455.2,2019000587381,90005,1,1,11455.2,0,0,1,65,6,1,100,0,0,11,115,1,10,180000,1,11
2019,201901,58738,2019000093117,11455.2,2019000587381,90005,1,2,17492.4,0,0,1,65,4,1,100,0,0,7,71,1,10,10800,1,11
2019,201901,58893,2019000110488,75078.0,2019000588931,50005,1,1,75078.0,2,1,2,36,6,2,200,0,0,6,64,1,10,15500,1,11
2019,201901,59357,2019000167632,6501.6,2019000593571,70005,1,3,7740.0,0,0,2,63,4,2,200,0,0,10,101,1,10,21000,1,11
2019,201901,59667,2019000200737,7894.8,2019000596671,50005,1,1,7894.8,0,0,1,54,4,1,100,0,0,6,63,1,10,13000,1,11
2019,201901,60286,2019000271337,2012.4,2019000602861,50005,1,1,2012.4,1,0,1,52,1,1,100,0,0,6,61,1,12,60000,1,11
2019,201901,60286,2019000271337,2012.4,2019000602861,50005,1,6,1857.6,2,2,1,23,1,1,100,0,0,6,63,1,10,25000,1,11
2019,201901,60441,2019000291743,6811.2,2019000604411,60005,1,1,6811.2,1,0,1,65,1,1,100,0,0,11,116,1,10,130000,1,11
2019,201901,60596,2019000308586,39628.8,2019000605961,60005,1,1,39474.0,5,1,1,39,1,1,100,0,0,7,71,1,10,9000,1,11
2019,201901,60596,2019000308586,39628.8,2019000605961,60005,1,2,32198.4,5,1,2,36,1,1,100,0,0,10,101,1,10,0,1,11
2019,201901,60750,2019000325547,28173.6,2019000607501,30005,1,1,28173.6,0,0,2,35,4,1,100,0,0,6,63,1,10,6800,1,11
2019,201901,60905,2019000342079,11455.2,2019000609051,10005,1,1,11610.0,0,0,1,25,6,1,100,0,0,8,81,1,10,57000,1,11
2019,201901,60905,2019000342079,11455.2,2019000609051,10005,1,2,9442.8,0,0,2,22,6,7,700,1,100,6,65,1,10,20000,1,11
2019,201901,61060,2019000361259,11455.2,2019000610601,10005,1,1,11455.2,0,0,1,45,4,1,100,0,0,6,64,1,10,34000,1,11
2019,201901,61215,2019000377279,12229.2,2019000612151,140005,1,1,12229.2,0,0,2,61,4,1,100,0,0,6,64,1,10,29000,1,11
2019,201901,61524,2019000412066,14706.0,2019000615241,120005,1,1,14551.2,2,1,1,36,1,1,100,0,0,11,114,1,10,8000,1,11
2019,201901,61834,2019000444353,54644.4,2019000618341,20005,1,1,54644.4,4,1,1,31,1,1,100,0,0,6,63,1,12,50000,1,13
2019,201901,61834,2019000444353,54644.4,2019000618341,20005,1,2,75387.6,4,1,2,30,1,1,100,0,0,11,114,1,12,52000,1,11
2019,201901,61989,2019000461010,51548.4,2019000619891,170005,1,1,51548.4,0,0,2,55,6,2,200,0,0,10,101,1,10,50000,1,11
2019,201901,61989,2019000461010,51548.4,2019000619891,170005,1,2,17492.4,0,0,1,33,6,2,200,0,0,6,63,1,10,51000,1,11
2019,201901,62144,2019000481310,32972.4,2019000621441,100005,1,1,32972.4,9,1,1,60,1,1,100,1,100,1,16,1,10,46000,1,11
2019,201901,62144,2019000481310,32972.4,2019000621441,100005,1,3,15170.4,0,0,2,20,6,1,100,1,100,6,63,1,10,35000,1,11
2019,201901,62144,2019000481310,32972.4,2019000621441,100005,1,4,15325.2,0,0,2,19,6,1,100,1,100,6,61,1,10,30000,1,11
2019,201901,62298,2019000499289,2167.2,2019000622981,50005,1,1,2167.2,0,0,2,25,1,1,100,0,0,6,65,1,10,40000,1,11
2019,201901,62298,2019000499289,2167.2,2019000622981,50005,1,2,2322.0,0,0,1,25,1,1,100,0,0,6,63,1,10,30000,1,11
2019,201901,62453,2019000516651,23220.0,2019000624531,20005,1,1,23220.0,0,0,2,36,4,1,100,0,0,11,115,1,10,65000,1,11
2019,201901,62608,2019000531917,10062.0,2019000626081,10005,1,2,15480.0,0,0,1,24,6,1,100,0,0,6,63,1,10,12000,1,11
2019,201901,62918,2019000568193,8978.4,2019000629181,180005,1,1,9133.2,0,0,1,44,4,1,100,0,0,8,81,1,10,0,1,11
2019,201901,63227,2019000603531,46130.4,2019000632271,100005,1,1,46130.4,0,0,2,46,4,1,100,0,0,10,101,1,10,120000,1,11
2019,201901,63382,2019000621611,16099.2,2019000633821,100005,1,3,20124.0,2,0,2,44,1,1,100,0,0,7,71,1,10,70000,1,11
2019,201901,63382,2019000621611,16099.2,2019000633821,100005,1,6,26935.2,2,0,1,45,1,1,100,0,0,8,81,1,10,62000,1,11
2019,201901,64001,2019000694237,75697.2,2019000640011,20005,1,1,75697.2,1,0,1,32,1,1,100,4,416,2,23,1,10,40000,1,11
2019,201901,64001,2019000694237,75697.2,2019000640011,20005,1,2,61146.0,1,0,2,33,1,1,100,4,416,2,23,1,10,25000,1,11
2019,201901,64156,2019000712012,26935.2,2019000641561,200005,1,1,26935.2,2,0,1,46,1,7,700,1,100,2,22,1,10,70000,1,11
2019,201901,64156,2019000712012,26935.2,2019000641561,200005,1,3,23529.6,1,0,1,23,6,7,700,1,100,7,71,1,10,80000,1,11
2019,201901,64466,2019000746915,19969.2,2019000644661,80005,1,1,20124.0,0,0,1,38,6,1,100,0,0,6,63,1,10,58000,1,11
2019,201901,64620,2019000763390,3250.8,2019000646201,70005,1,1,3405.6,2,0,2,42,4,1,100,0,0,7,71,1,10,40000,1,11
2019,201901,64775,2019000781562,49226.4,2019000647751,110005,1,1,49071.6,3,0,1,56,1,2,200,0,0,10,101,1,10,65000,1,11
2019,201901,64775,2019000781562,49226.4,2019000647751,110005,1,2,12229.2,3,0,2,50,1,2,200,0,0,8,81,1,10,0,1,11
2019,201901,64775,2019000781562,49226.4,2019000647751,110005,1,3,7894.8,0,0,2,26,6,2,200,0,0,7,71,1,10,35000,1,11
2019,201901,64775,2019000781562,49226.4,2019000647751,110005,1,4,8049.6,0,0,2,26,6,2,200,0,0,7,71,1,10,35000,1,11
2019,201901,65394,2019000857295,26780.4,2019000653941,10005,1,1,26780.4,3,0,1,50,1,1,100,0,0,7,71,1,10,48700,1,11
2019,201901,65394,2019000857295,26780.4,2019000653941,10005,1,3,31734.0,0,0,1,32,6,1,100,0,0,6,65,1,10,18400,1,11
2019,201901,65859,2019000912491,5418.0,2019000658591,30005,1,1,5263.2,0,0,2,52,4,1,100,0,0,8,81,1,10,27000,1,11
2019,201901,66014,2019000927930,8823.6,2019000660141,20005,1,1,8823.6,0,0,1,61,1,1,100,0,0,10,101,1,10,35000,1,11
2019,201901,66014,2019000927930,8823.6,2019000660141,20005,1,2,9907.2,0,0,2,62,1,1,100,0,0,6,63,1,10,44000,1,11
2019,201901,66168,2019000944875,6656.4,2019000661681,130005,1,1,6811.2,1,1,2,24,6,1,100,0,0,6,63,1,10,7000,1,11
2019,201901,66478,2019000981216,28018.8,2019000664781,160005,1,1,28018.8,1,0,1,39,1,1,100,0,0,10,101,1,10,62000,1,11
2019,201901,66478,2019000981216,28018.8,2019000664781,160005,1,2,17802.0,1,0,2,38,1,1,100,0,0,6,63,1,10,35000,1,11
2019,201901,66633,2019000998674,4798.8,2019000666331,140005,1,1,4644.0,0,0,2,61,1,1,100,0,0,7,71,1,10,100000,1,11
2019,201901,66633,2019000998674,4798.8,2019000666331,140005,1,2,5727.6,0,0,1,63,1,1,100,0,0,7,71,1,10,50000,1,11
2019,201901,66942,2019001031798,12538.8,2019000669421,100005,1,1,12693.6,2,1,2,37,1,1,100,0,0,10,101,1,10,56000,1,11
2019,201901,66942,2019001031798,12538.8,2019000669421,100005,1,2,13312.8,2,1,1,39,1,1,100,0,0,11,115,1,10,110000,1,11
2019,201901,67097,2019001046498,10371.6,2019000670971,160005,1,1,10216.8,1,0,1,46,1,1,100,0,0,10,101,1,10,62000,2,20
2019,201901,67097,2019001046498,10371.6,2019000670971,160005,1,2,16718.4,1,0,2,35,1,4,400,0,0,11,114,1,10,49200,1,11
2019,201901,67252,2019001066143,85449.6,2019000672521,90005,1,1,85449.6,0,0,2,60,4,2,200,0,0,6,64,1,10,13400,1,11
2019,201901,67407,2019001081187,13932.0,2019000674071,130005,1,3,16408.8,3,0,2,30,4,1,100,0,0,10,101,1,10,31300,1,11
2019,201901,67716,2019001117060,16254.0,2019000677161,90005,1,1,16254.0,2,0,2,37,6,2,200,0,0,8,81,1,10,30000,1,11
2019,201901,67871,2019001134799,11610.0,2019000678711,60005,1,1,11455.2,0,0,2,59,4,1,100,0,0,6,64,1,10,34000,1,11
2019,201901,68026,2019001154024,4953.6,2019000680261,60005,1,2,5263.2,0,0,2,46,1,2,200,0,0,6,63,1,10,19000,1,11
2019,201901,68181,2019001173406,18111.6,2019000681811,20005,1,1,18266.4,2,0,1,45,1,1,100,0,0,11,114,1,10,90000,1,11
2019,201901,68181,2019001173406,18111.6,2019000681811,20005,1,2,23374.8,2,0,2,44,1,1,100,0,0,10,101,1,10,0,1,11
2019,201901,68336,2019001193021,9907.2,2019000683361,10005,1,1,10062.0,1,0,1,61,1,1,100,0,0,6,63,1,10,52000,1,11
2019,201901,68490,2019001212404,17492.4,2019000684901,200005,1,1,17337.6,1,0,2,28,1,1,100,0,0,8,81,1,10,24900,1,11
2019,201901,68490,2019001212404,17492.4,2019000684901,200005,1,2,22600.8,1,0,1,32,1,1,100,0,0,6,65,1,10,38000,1,11
2019,201901,68645,2019001227956,32508.0,2019000686451,140005,1,1,32353.2,0,0,1,34,6,1,100,0,0,7,71,1,10,22000,1,11
